query_id,method_label,judge_model,failure_attempts,failure_codes
lotte_technology_search_100k_q443,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q444,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q444,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q444,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q444,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q445,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q445,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q445,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q445,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q446,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q446,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q446,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q446,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q447,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q447,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q447,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q447,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q449,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q449,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q449,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q449,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q450,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q450,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q450,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q450,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q451,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q451,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q451,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q451,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q452,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q452,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q452,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q452,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q458,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q458,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q458,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q458,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q46,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q46,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q46,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q46,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q461,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q461,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q461,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q461,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q47,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q47,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q47,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q47,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q471,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q471,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q471,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q471,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q478,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q478,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q478,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q478,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q479,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q479,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q479,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q479,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q480,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q480,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q480,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q480,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q481,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q481,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q481,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q481,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q484,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q484,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q484,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q484,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q486,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q486,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q486,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q486,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q487,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q487,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q487,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q487,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q489,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q489,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q489,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q489,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q49,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q49,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q49,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q49,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q490,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q490,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q490,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q490,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q492,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q492,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q492,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q492,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q493,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q493,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q493,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q493,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q494,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q494,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q494,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q494,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q495,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q495,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q495,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q495,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q499,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q499,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q499,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q499,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q500,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q500,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q500,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q500,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q502,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q502,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q502,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q502,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q504,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q504,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q504,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q504,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q506,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q506,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q506,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q506,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q507,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q507,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q507,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q507,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q508,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q508,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q508,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q508,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q509,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q509,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q509,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q509,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q512,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q512,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q512,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q512,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q514,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q514,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q514,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q514,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q516,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q516,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q516,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q516,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q517,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q517,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q517,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q517,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q519,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q519,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q519,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q519,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q520,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q520,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q520,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q520,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q521,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q521,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q521,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q521,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q522,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q522,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q522,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q522,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q524,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q524,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q524,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q524,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q525,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q525,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q525,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q525,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q527,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q527,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q527,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q527,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q528,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q528,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q528,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q528,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q531,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q531,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q531,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q531,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q532,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q532,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q532,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q532,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q534,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q534,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q534,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q534,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q538,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q538,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q538,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q538,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q541,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q541,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q541,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q541,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q542,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q542,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q542,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q542,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q547,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q547,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q547,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q547,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q548,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q548,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q548,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q548,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q549,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q549,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q549,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q549,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q550,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q550,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q550,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q550,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q551,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q551,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q551,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q551,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q553,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q553,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q553,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q553,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q560,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q560,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q560,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q560,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q562,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q562,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q562,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q562,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q564,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q564,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q564,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q564,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q565,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q565,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q565,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q565,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q566,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q566,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q566,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q566,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q567,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q567,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q567,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q567,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q568,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q568,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
